id,verbatimDate,date_conf,date_prob,date_agree,date_valid,verbatimLocality,loc_conf,loc_prob,loc_agree,loc_valid,ocr,n_queries,error
1709902,25,0.32869623705207307,0.8115956470421558,2.0,0.15,copenhagen,0.3809300466047338,0.6596191283198855,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
25
MIL
L.E.V.
DasSCO
1 cm
4
HND
1789962",5,
1706160,2013,0.25329336369916766,0.5282447626677115,1.0,0.55,KØBENHAVNS,0.38675546355775925,0.6697064304030464,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll. Fabricius de Teignhagen
Gotland
DosSCO
1 cm
1
NRHD
1786168",5,
1707626,17/09/20,0.4074681124926884,0.5820973035609834,1.0,1.0,COPENHAGNS,0.14873361861505213,0.41662078043431977,1.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
Coll. Schiotte
Mriride
DasSCO
1 cm
4
KOD
1767925",5,
1706968,17/8/2068,0.4057919793444946,0.5797028276349924,1.0,1.0,COPENHAGNS,0.16887373012028248,0.473035658600231,1.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
72D
11.5x
1.8x
DasSCO
1 cm
A
NINO
1788968",5,
1709056,23.8.03,0.8519228548753154,0.8519228548753154,3.0,1.0,KØBENHAVNS,0.3824547651159103,0.6622593335340439,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Millbrook 23.8.03
Coll. Janzen-Haarp
DasSCO
1 cm
4
NORD
1789956",5,
1709008,2017,0.24091498047140544,0.5024295734544431,1.0,0.55,Lolland,0.7176130842064836,0.801802328722328,3.0,0.85,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll. Fabricius de Tegnhagel
Lolland
DasSCO
1 cm
4
M90
1799000",5,
1706430,27/1/06,0.5162047857766013,0.5162047857766013,2.0,1.0,KØBENHAVNS,0.2773378136666212,0.48023863838375963,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
9/1/4676
Coll.
Promenaden
Schädte
Tving
hjemme
DASSCO
cm
4
NINO
170",5,
1708378,5-4-50,0.8114675534406111,0.8114675534406111,3.0,1.0,COPENHAGEN,0.3795252373643383,0.6571865582066465,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGEN
UNIVERSITET
5-4-50. Sönerskov. Hövelle.
Coll.
John. Petersen
Tlig.1.11.1966
DasSCO
A 1",5,
1709945,196-17,0.26806249378264957,0.6618827006979002,2.0,0.15,KØBENHAVNS,0.39759655585528136,0.6884788845978899,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
Fsbjerg 196-17.
Rosenberg
DasSCO
1 cm
MNO
1789945",5,
1707309,4-5-1938,0.45176604801503834,0.645380068592912,1.0,1.0,KØBENHAVNS,0.32867389124847024,0.5691322792181304,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Uerkencis
Coll.
4 5 7938
Johan. Andersen
DasSCO
1 cm
4
NEPD
1787389",5,
1705913,30-5-7909,0.8168270142774214,0.8168270142774214,3.0,1.0,KØBENHAVNS,0.39395418417144107,0.6821717474830149,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
1805
Coll. Schultz
Dyrehaven 30-5-7909
DasCo
cm
A
IRNGC
1705913",5,
1706890,20.07.2021,0.6687827751472533,0.6687827751472533,2.0,1.0,DENMARK,0.5918988087914002,0.7174531015653336,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
AKN-DK21-10a
UNIVERSITET
DENMARK, N.W., Hjelm Hedde (weaed), SS-48N, 8.985,",5,
1705948,14-7-1993,0.8410677894910332,0.8410677894910332,2.0,1.0,dania,0.1326140814410762,0.26002761066877683,2.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C",5,
1708778,1708776,0.19114873226949364,0.6742459692045633,1.0,0.15,unanswerable,0.17021582817091147,0.4767950368933095,1.0,0.3,"STATENS
NATURHISTORISKE MUSEUM
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A",5,
1708817,2017,0.27379282200779254,0.5709965005376277,1.0,0.55,KØBENHAVNS,0.3971628764516573,0.6877279245916145,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
492.
Oluf Jacobson
DasSCO
1 cm
N040
1708817",5,
1707899,12.IV.2011,0.7870490372650573,0.7870490372650573,3.0,1.0,KØBENHAVNS,0.40503373854583535,0.7013571230230916,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Sukkertoppen 12.IV.2011
DASSCO
1 cm
4
1000
1787899",5,
1709785,19-IV-1995,0.6937342983690011,0.6937342983690011,3.0,1.0,SØR-DANMARK,0.34202607714995165,0.4145770632120626,3.0,0.75,"STATENS
NATURHISTORISKE MUSEUM
COPENHAGNS
UNIVERSITET
DANIA LEND. DELT
SØR-DANMARK
19-IV-1995
H.SØNGLAWS LEK.
DasSCO
1 cm
4",5,
1707481,13-6-1986,0.71587835718035,0.71587835718035,2.0,1.0,Pyrenohaun,0.08320447239073073,0.14345598688057024,2.0,0.4,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
1829
Pyrenohaun
Coll. Schultz
1/13-6-1986
DasSCO
1 cm
10
10
10",5,
1709801,1946,0.48715173028418735,0.7111704091739961,2.0,0.55,Tyske/h. Sildland . Danmark,0.3210226763125761,0.5124065064845588,1.0,0.85,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Tyske/h. Sildland Apr. 1946. Danmark
DasSCO
1 cm
4
MH0
1709861",5,
1705761,1-7-1975,0.6520141912287618,0.6520141912287618,2.0,1.0,KØBENHAVNS,0.34352093100316966,0.5948414389665276,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
Shagen 1-7-27925
Schlitz
DASSCO
cm
4
RWP
1795761",5,
1743029,24. V. 1999,0.7775709111488528,0.7775709111488528,3.0,1.0,KØBENHAVNS,0.3706071771262832,0.6417440296559017,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Marabou - DK 24. V. 1999 O. Martin Ly.
DASSCO
1 cm
4
MMD
1743629",5,
1706952,2017,0.3249609781958505,0.6777079837244016,1.0,0.55,COPENHAGNS,0.11381235745282575,0.3188021217165988,1.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
Cql1- Schidte
H. Storr.
Agriaurem
DasSCO
1 cm
A
NORD
1706952",5,
1705748,8-7-60,0.8400363792384976,0.8400363792384976,3.0,1.0,KØBENHAVNS,0.4052789142680243,0.7017816697281807,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
8-7-60 Vsk. Sömark
Johs. Petersen
Tlg.1.11.1966
DASSCO
A 1cm",5,
1728554,3.7.1979,0.7539178415921699,0.7539178415921699,3.0,1.0,DANMARK,0.5360783647897508,0.6497919573209101,3.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
DANMARK
KLOBEN ENDELRVE 3.7.1979
Coll. Dania
Poul Kry Poulsen
Dasco
1 cm
MND
1",5,
1728564,2013,0.2710479048243404,0.5652719600090519,1.0,0.55,KØBENHAVNS,0.3966488764848627,0.6868378813590696,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
608..
Olaf Jacobson
DasCo
cm
KWD
1728964",5,
1706326,2012,0.5062785795634309,0.739092816880921,2.0,0.55,KØBENHAVNS,0.3242718823222142,0.5615097529388992,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
JUNG
Coll Schiedte
MARRI
Dage
DASSCO
1 cm
A
UHD
1796326",5,
1709424,27.iv.2022,0.7629633833243352,0.7629633833243352,2.0,1.0,denmark,0.5931751893431504,0.719000229506849,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
JUS-DK22-1a
A
UNIVERSITET
horse and cow dung on grassland, leg. A. Hansen, J Jenkins Shaw & C. Brømsholm NHMD
Apia",5,
1743931,26. 8. 28,0.7656660984129924,0.7656660984129924,3.0,1.0,KØBENHAVNS,0.3690100628731767,0.6389784638496567,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Siovida Regn
Dania, Coll.
26. 8. 28.
O. G. K. Kristensen
DasSCO
1 cm
A
N",5,
1706058,19-6. 1972,0.7668867719882482,0.7668867719882482,2.0,1.0,KØBENHAVNS,0.32684242447200024,0.5659609081766238,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
*Zommuller
196
Høeg
MØEG 19-6. 1972
DasSCO
1 cm
1
NH",5,
1705854,14/7-1902,0.8251236058138252,0.8251236058138252,3.0,1.0,KØBENHAVNS,0.350584695531493,0.6070730658553992,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Vad
Skelberg 14/7-1902
Carl Jens Rudter
DASSCO
1 cm
4
NHD
176584",5,
1706499,176409,0.2506444395370313,0.6188751593506946,2.0,0.15,KØBENHAVNS,0.3608968319715645,0.6249295791715404,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
J. P. Johansen
DASSCO
1 cm
K
K
K
K
K
K
K
K
K
K
K
K
K",5,
1709290,2017,0.4993116020320404,0.7289220467621027,2.0,0.55,KØBENHAVNS,0.347138900024269,0.6011063203883447,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
ZD
Min.
L.W.
DasSCO
1 cm
KODAK
KODAK
KODAK
KODAK
KODAK
KODAK
K",5,
1709942,21/8/901,0.7704606012642067,0.7704606012642067,3.0,1.0,KØBENHAVNS,0.378353634552608,0.6551578087491048,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Teobesting 21/8/901
371.
Col. Jens Müller
DasSCO
1 cm
4
NORD
1789940",5,
1707598,21.7.32,0.7373469869396281,0.7373469869396281,3.0,1.0,KØBENHAVNS,0.36761006090379716,0.6365542180152333,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
Skagen 21.7.32
A West
DasSCO
1 cm
K
MND
1787596",5,
1706385,2018,0.26558419072185746,0.5538773529131542,1.0,0.55,KØBENHAVNS,0.385759081831833,0.6679810940810962,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
318
Olaf Jacobson
DasSCO
1 cm
4
MWD
1706385",5,
1709510,2017,0.31928905565655213,0.6658791567394206,1.0,0.55,copenhagen,0.5893581878032417,0.7143735609736263,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Mega
Lab.
DasSCO
1 cm
4
NHPD
1768510",5,
1706245,9-6-1971,0.8219596803840267,0.8219596803840267,3.0,1.0,KØBENHAVNS,0.37897917906182066,0.6562410027044514,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
6018 9-6-1971
Dania, Coll. F. Bangsholt
DASSCo
1 cm
A
N090
17",5,
1706869,27.6.22,0.7372458453358559,0.7372458453358559,3.0,1.0,DANIA,0.17471566171931618,0.34257972886140425,2.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
27.6.22
DANIA: Coll.
Emal
Karsten Schnack
DASSCO
cm
A
NMC
1706593",5,
1707295,19.6.1972,0.3861065695242783,0.5515808136061119,1.0,1.0,KØBENHAVNS,0.3185379198575296,0.5515808136061119,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
To. Halfe
•
DANIX
*
Hoog
MOEG. 19.6.1972
DasSCO
1 cm
4
K",5,
1709756,17/09/79,0.3983934304699563,0.5691334720999376,1.0,1.0,oluf jacobsen,0.14570695174303191,0.4081427219692771,1.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C",5,
1706165,1/6/1901,0.7966609519495198,0.7966609519495198,2.0,1.0,jundagur,0.046274770310271655,0.09073484374563069,2.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1",5,
1705920,26.5.1947,0.4918908610835111,0.7027012301193016,1.0,1.0,KØBENHAVNS,0.40580996039389666,0.7027012301193016,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
Aphodius fossor.4
KØBENHAVNS
UNIVERSITET
Coll.
Vedtlige bukker 26.5.1947 1339
Johs. Petersen Tlg.1.",5,
1709515,2013,0.28557319858330704,0.5955645434479814,1.0,0.55,KØBENHAVNS,0.35502784599471693,0.6147668328912848,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Max
X5
L.m.
DasSCO
1 cm
4
NHD
1706515",5,
1710401,22-5-1957,0.7955834872766161,0.7955834872766161,3.0,1.0,TO: KY NETTESKOV,0.2840122034683963,0.5923090791833082,1.0,0.55,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
Col.
TO: KY NETTESKOV
DANIA
Haeg
HØEG 22-5-1957
DasSCO
1 cm
4
NORD",5,
1709968,6-8/1943,0.45883076948350465,0.6554725278335781,1.0,1.0,KØBENHAVNS,0.3785353848238913,0.6554725278335781,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Æbelo
25/6-8/1943
Worm-Hansen
DasSCO
1 cm
4
MHD
1708968",5,
1708805,13-10-46,0.8416722646807562,0.8416722646807562,3.0,1.0,KØBENHAVNS,0.39535624626606436,0.6845995606338778,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
13-10-46 S.f. Rorbek Se.
F. Larsen
Johs. Petersen
leg. af det
Tile:1.11.",5,
1709773,20-5-1956,0.7324005399140865,0.7324005399140865,3.0,1.0,COPENHAGEN,0.2914803049753379,0.504727800823096,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGEN
UNIVERSITET
Jagergrindjord
Dania coll.
20-5-1956 exq
Hans Gangel
Gangel hans
DasSCO
1 cm
4
NMC",5,
1709499,1709409,0.31864319330427326,0.7867733168006747,2.0,0.15,KØBENHAVNS,0.32935388044869884,0.5703097496947167,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
Dyrehaver
Schiafte
DASSCO
1 cm
4
NHNC
1709409",5,
1709993,10/7-1948,0.7952836540961759,0.7952836540961759,3.0,1.0,COPENHAGEN,0.3291369821994756,0.39895391781754624,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
Echinolitty (Galore 10/7-1948
COPENHAGEN
UNIVERSITET
W1.244/1/6
18.12.1948.
Apo",5,
1707199,2013,0.4444170385574415,0.6487839978940751,2.0,0.55,KØBENHAVNS,0.3750496168929595,0.6494365660484148,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
Janze-Karp
DASSCO
cm
7
NRD
1787159",5,
1707215,30-8-62,0.8257143478459532,0.8257143478459532,3.0,1.0,KØBENHAVNS,0.39985991805826804,0.6923981265078235,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
30-8-62
Johns. Petersen
Durehaven
Tlg.1.11.1966
DasCo
4 1cm
N",5,
1707661,17/8/61,0.3868627091178357,0.5526610130254797,1.0,1.0,copenhagen,0.4576647137797982,0.5547451076118767,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Max
17
L.OK.
DasSCO
1 cm
1000
1787661",5,
1706243,9-2-7971,0.7177475169566214,0.7177475169566214,3.0,1.0,KØBENHAVNS,0.4144991910424488,0.7177475169566214,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
4058 9-2-7971
Dania. Coll.
F. Bangsholt
DasCo
1 cm
A
NIPO
1796",5,
1744576,2017,0.29806650250831773,0.6216194004344477,1.0,0.55,DANMARKS,0.48635939028983705,0.589526533684651,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
DANMARKS
MUSEUM
KØBENHAVNS
UNIVERSITET
25
cm
DasSCO
4 1 cm
M90
1744576",5,
1744442,6-6-37,0.834410659439519,0.834410659439519,3.0,1.0,COPENHAGEN,0.3788675406559455,0.6560476894475248,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGEN
UNIVERSITET
Coll. A. West
Keld. 124. 6-6-37
DasCo
A 1 cm
1000
174440",5,
1707887,30.3.1975,0.8500089494589425,0.8500089494589425,3.0,1.0,denmark,0.27911113660167086,0.3383165292141465,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
Harald hede 30.3.1975.
Dania coll.
Q. Mic Hansen
DasSCO
1 cm
10
10
10
1",5,
1705517,21/5/93,0.8186962853821239,0.8186962853821239,3.0,1.0,Halsede,0.5862199903908207,0.654994402671308,2.0,0.85,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
DpassCo
21/5/93 Halsede
16
A
NHD
1705517",5,
1708692,2/X. 1974,0.769696034498212,0.769696034498212,2.0,1.0,"Dania, Sjælland",0.6048401840300174,0.6757990883016954,2.0,0.85,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
Dania, Sjælland
UNIVERSITET
Røsnæs, Kongstrup
2/X.
1974
Ole Martin leg.
DASSCO
1 cm
4
10",5,
1705770,31-7-1977,0.7786572929295125,0.7786572929295125,3.0,1.0,KØBENHAVNS,0.30564410088018484,0.5292538543379824,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Col.
Fodourre 31-7-1977
Aphaeus (Eublering) BILLEKATALOG
Subleraneus (in) DK -",5,
1705443,18/8/14,0.5710609389744515,0.5710609389744515,2.0,1.0,Erraticus,0.060644005874969015,0.14936947259844588,1.0,0.4,"STATENS
NATURHISTORISKE
MUSEUM
Erraticus
KORENHAVNS
UNIVERSITET
E 13/612
Co
Col.
Elemus
Lyrefossa
Schrödte
DassCo
1 cm
A
MHD",5,
1709407,27-iv-2022,0.7009644781756033,0.7009644781756033,2.0,1.0,C.S. Brømsholm et M.D. Dreby,0.37915647470561725,0.6856355781295068,1.0,0.7000000000000001,"STATENS
NATURHISTORISKE
MUSEUM
C.S. Brømsholm et M.D. Dreby det. 2022
DENHAVNS
UNIVERSITET
horse and cow dung on
JJS-DK22-1a
Aphodius",5,
1706298,19.v.2022,0.4888647421374224,0.6983782030534607,1.0,1.0,KØBENHAVNS,0.3623797620297719,0.6274974234281765,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
A.
UNIVERSITET
AAH-DK22.2a
haverthaldal's
general collecting dung grassland, leg. A.K. Hansen & A. Solodonnikov",5,
1728465,29/8/2012,0.41860890060185857,0.5980127151455122,1.0,1.0,COPENHAGEN,0.20467031963752805,0.3544074798918235,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
Grana
COPENHAGEN
UNIVERSITET
9/95.
reud:
Wus
Linns
Tistlerhane
Drüer.
Omen
DasCo
cm
1
2
3",5,
1706314,9/18/19,0.6027269257647068,0.6027269257647068,2.0,1.0,KØBENHAVNS,0.33284169105328704,0.5763492485771204,1.0,0.75,"STATENS
NATURALHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
9/18/19
Schidte
Gorm's
Sketch
DASSCO
1 cm
A
1000
170631",5,
1709306,1709385,0.17720695986532936,0.6250686415002801,1.0,0.15,KØBENHAVNS,0.3573377012136401,0.6187665821881215,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
A-sphacelate
DasSCO
1 cm
4
KAND
1709385",5,
1709221,28.9.103,0.7159283655003945,0.7159283655003945,3.0,1.0,KØBENHAVNS,0.29924599514420097,0.5181748833665818,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
18. Dyrahaver
Coll.
2004
* Hoog
HØEG 28.9.103
DasSCO
1 cm
4
N",5,
1728483,unanswerable,0.2222309984526986,0.7407699948423287,2.0,0.0,Lolland,0.6348697626701657,0.7093516901342634,3.0,0.85,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll. Fabricius
Lolland
de Bergnagel
DasSCO
cm
1
MND
7728462",5,
1707292,1931,0.38893211492445473,0.567784109378766,2.0,0.55,KØBENHAVNS,0.33130056555032555,0.5736806329875768,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
To Sandstro
OANIA
Høeg
MOEG 1977-1931
DasSCO
4 1cm
NHD
178",5,
1705747,8-7-60,0.8135110653661856,0.8135110653661856,3.0,1.0,KØBENHAVNS,0.38629458831240127,0.6689083780301321,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
8-7-60 Vstr. Sømark
Johs. Petersen
Tilk.1.11.1966
DASSCo
1 cm
4",5,
1706231,1.11.1966,0.8063619917731578,0.8063619917731578,2.0,1.0,KØBENHAVNS,0.38915210447793364,0.6738564579704479,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coll.
1.6.50 Hestydagen Hillerød
Johs.Petersen
Tlig.1.11.1966
DDasCo
cm",5,
1707343,2013,0.3043078392855177,0.6346357440782433,1.0,0.55,copenhagen,0.37437386872373707,0.6482664393484625,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Mg
Eu
Lav.
DASSCO
1 cm
4
1000
1787343",5,
1709150,191975,0.3605809396852077,0.8903233078647105,2.0,0.15,KØBENHAVNS,0.3394230641226332,0.5877455655803172,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
Coji. Chr. Engelhart
DasSCO
1 cm
191975
10
10
10
10
10
10
10",5,
1709893,2017,0.27949831945954984,0.5828953481950987,1.0,0.55,KØBENHAVNS,0.33976026277638693,0.588329459353051,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
21
Man.
Lev.
DasSCO
1 cm
4
NORD
1706893",5,
1708859,20.9.92,0.837454678795268,0.837454678795268,3.0,1.0,Dania,0.3323118660608701,0.5729514932083968,2.0,0.4,"STATENS
NATURHISTORISKE MUSEUM
COPENHAGNS
UNIVERSITET
Hønsskiller 20.9.92
Dania. Coll. Victor Hansen
DasSCO
cm
A
NORD
1788859",5,
1706315,6/1/2014,0.5192230811553984,0.5192230811553984,2.0,1.0,KØBENHAVNS,0.31361559320545807,0.5430573042518755,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
6/1989
Coll.
Spring
Schidte
Kunscht
DASSCO
1 cm
A
00000
179631",5,
1705971,2011,0.2978296351241637,0.6211254121463269,1.0,0.55,KØBENHAVNS,0.4012043919094757,0.694726219756668,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
86.
Coll.
Olaf Jacobson
DasSCO
1 cm
A
MNO
1765971",5,
1707028,1934,0.4799092892426713,0.7005975025440456,2.0,0.55,COPENHAGEN,0.3488663563014821,0.6040975866692332,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
Hvidkilde 16/9 1934
COPENHAGEN
UNIVERSITET
M/934
Svendborg Amt Coll. Christiani
DASSCO
1 cm
4
MHO
1",5,
1709483,2017,0.5074680293623924,0.7408292399450984,2.0,0.55,copenhagen,0.4650395106965245,0.5636842553897267,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
DENMARK
1799
1799
1799
1799
1799
1799
1799
1799
1799
179",5,
1709246,16/4/1870,0.3769524293924562,0.5385034705606517,1.0,1.0,COPENHAGNS,0.20294888126026375,0.5684842612332318,1.0,0.3,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
B 664.870.
Coll.
C. Jenderson
Schmadte
DasSCO
1 cm
4
MNO
176934",5,
1743551,27.07.2014,0.3908092550551849,0.5582989357931213,1.0,1.0,KØBENHAVNS,0.2691529963859965,0.46606579460778624,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
9 27.876.
Coll.
2. Valkade
Schiedte
DASSCO
1 cm
4
R
R
R
R
R",5,
1707895,18-III-1975,0.8089389676330005,0.8089389676330005,3.0,1.0,Lykskov,0.29677740333187774,0.5615466477424367,1.0,0.65,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGNS
UNIVERSITET
Lykskov krat
18-III-1975
DasSCO
1 cm
4
MHD
1787895",5,
1709888,2/4/2012,0.38438216870153935,0.549117383859342,1.0,1.0,COPENHAGEN,0.5965310269861804,0.7230679114984006,3.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGEN
UNIVERSITET
2/12/1979
Behborg
275
Min.
L.
L.
1.
1 cm
4
INHD
1709",5,
1706759,1727,0.2870987608069418,0.5987461122146858,1.0,0.55,Ebelholt,0.5149216565046297,0.5987461122146858,3.0,0.8,"STATENS
NATURHISTORISKE
MUSEUM
Ebelholt.
KØBENHAVNS
UNIVERSITET
ruligus
2381934.
1727. Dr. E. Larsen
DASSCO
1 cm
4
NRD",5,
1708983,2013,0.46586773290966993,0.680098880160102,2.0,0.55,KØBENHAVNS,0.363326057908187,0.6291360310098477,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
KØBENHAVNS
UNIVERSITET
ANNA
DALLAS.
DasSCO
1 cm
MPD
1708983",5,
1707336,2013,0.2990625599292501,0.6236966838983319,1.0,0.55,COPENHAGEN,0.4642801580055162,0.5627638278854742,2.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
COPENHAGEN
UNIVERSITET
Coll.
Schloßte
Groningen
DasSCO
1 cm
4
NRID
1767336",5,
1709410,27 iv 2022,0.5099234521660508,0.7284620745229298,1.0,1.0,denmark,0.3929905381556257,0.6805030963733779,1.0,0.75,"STATENS
NATURHISTORISKE
MUSEUM
A.
COPENHAGNS
SIVERSITET
Sphacelatus
JJS DK22-1a
horse and cow dung on grassland, leg: A. Hansen, J. Jenkins Shaw & C.A",5,
